		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
02/14/24	1:30 a	5.1	5.1	5.0	85	2.7	1.3	NE	0.80	2.7	NE	4.2	4.9	4.1	1016.4	0.00	0.0	0.092	0.000	8.2	59	0.6	7.7	10.95	1.2513	183	7	92.4	10
02/14/24	1:40 a	5.2	5.2	5.1	85	2.9	0.4	NE	0.27	2.2	N	5.2	5.1	5.1	1016.3	0.00	0.0	0.091	0.000	8.2	59	0.6	7.7	10.95	1.2512	179	7	90.4	10
02/14/24	1:50 a	5.1	5.1	5.0	86	2.9	0.4	NNE	0.27	2.2	NE	5.1	4.9	4.9	1016.2	0.00	0.0	0.092	0.000	8.1	59	0.6	7.7	10.95	1.2514	182	7	91.9	10
02/14/24	2:00 a	5.3	5.5	5.1	84	2.8	0.9	NE	0.54	2.2	NE	5.3	5.2	5.2	1016.1	0.00	0.0	0.091	0.000	8.1	59	0.5	7.6	10.95	1.2515	179	7	90.4	10
02/14/24	2:10 a	5.5	5.6	5.4	84	3.0	0.9	NE	0.54	2.2	NNW	5.5	5.4	5.4	1016.0	0.00	0.0	0.089	0.000	8.0	59	0.5	7.6	10.95	1.2517	178	7	89.9	10
02/14/24	2:20 a	5.2	5.4	5.1	86	3.1	1.3	NNE	0.80	3.1	NNE	4.4	5.1	4.3	1016.0	0.00	0.0	0.091	0.000	8.0	59	0.5	7.6	10.95	1.2517	182	7	91.9	10
02/14/24	2:30 a	5.2	5.2	5.1	86	3.0	1.3	NNE	0.80	4.0	N	4.3	5.1	4.2	1015.8	0.00	0.0	0.091	0.000	8.0	60	0.7	7.6	11.15	1.2514	184	7	92.9	10
02/14/24	2:40 a	5.1	5.2	5.1	87	3.1	1.3	NNW	0.80	4.0	N	4.3	5.0	4.2	1015.6	0.00	0.0	0.092	0.000	8.0	60	0.7	7.6	11.15	1.2511	185	7	93.4	10
02/14/24	2:50 a	5.3	5.5	5.2	86	3.1	0.9	NE	0.54	2.2	NNW	5.3	5.2	5.2	1015.6	0.00	0.0	0.091	0.000	7.9	60	0.6	7.5	11.15	1.2514	182	7	91.9	10
02/14/24	3:00 a	5.7	5.7	5.6	85	3.3	0.4	NNE	0.27	1.3	NE	5.7	5.6	5.6	1015.5	0.00	0.0	0.088	0.000	7.9	60	0.6	7.5	11.15	1.2513	174	7	87.9	10
02/14/24	3:10 a	5.9	6.0	5.8	82	3.1	0.4	NE	0.27	1.8	NNE	5.9	5.8	5.8	1015.4	0.00	0.0	0.086	0.000	7.9	60	0.6	7.5	11.15	1.2512	184	7	92.9	10
02/14/24	3:20 a	5.8	6.0	5.8	83	3.2	0.4	E	0.27	1.3	N	5.8	5.7	5.7	1015.4	0.00	0.0	0.087	0.000	7.9	60	0.6	7.5	11.15	1.2511	180	7	90.9	10
02/14/24	3:30 a	6.1	6.3	6.0	81	3.1	0.4	NE	0.27	1.3	NNE	6.1	5.9	5.9	1015.3	0.00	0.0	0.085	0.000	8.0	60	0.7	7.6	11.15	1.2507	182	7	91.9	10
02/14/24	3:40 a	6.1	6.2	6.1	80	2.9	0.4	NNE	0.27	1.8	NNE	6.1	5.9	5.9	1015.2	0.00	0.0	0.085	0.000	8.0	60	0.7	7.6	11.15	1.2506	185	7	93.4	10
02/14/24	3:50 a	5.9	6.1	5.9	82	3.1	0.4	N	0.27	0.9	NNW	5.9	5.8	5.8	1015.2	0.00	0.0	0.086	0.000	8.0	61	0.9	7.6	11.42	1.2505	175	7	88.4	10
02/14/24	4:00 a	5.8	5.9	5.7	81	2.8	0.4	NW	0.27	1.3	W	5.8	5.6	5.6	1015.3	0.00	0.0	0.087	0.000	8.1	61	1.0	7.6	11.42	1.2503	174	7	87.9	10
02/14/24	4:10 a	5.8	6.0	5.7	81	2.8	0.4	ENE	0.27	1.3	NNE	5.8	5.6	5.6	1015.2	0.00	0.0	0.087	0.000	8.1	61	1.0	7.7	11.42	1.2500	171	7	86.4	10
02/14/24	4:20 a	6.3	6.4	6.1	79	2.9	0.9	ENE	0.54	2.2	NNE	6.3	6.1	6.1	1015.1	0.00	0.0	0.084	0.000	8.1	61	1.0	7.7	11.42	1.2498	176	7	88.9	10
02/14/24	4:30 a	6.3	6.4	6.2	80	3.1	0.9	NE	0.54	2.2	NE	6.3	6.2	6.2	1015.1	0.00	0.0	0.083	0.000	8.1	61	1.0	7.7	11.42	1.2498	178	7	89.9	10
02/14/24	4:40 a	6.3	6.3	6.1	81	3.3	0.4	E	0.27	0.9	ENE	6.3	6.2	6.2	1015.1	0.00	0.0	0.084	0.000	8.1	61	1.0	7.7	11.42	1.2498	173	7	87.4	10
02/14/24	4:50 a	6.0	6.1	5.9	81	3.0	0.4	NE	0.27	1.3	NNE	6.0	5.8	5.8	1015.1	0.00	0.0	0.086	0.000	8.1	61	1.0	7.7	11.42	1.2498	183	7	92.4	10
02/14/24	5:00 a	6.0	6.1	5.9	81	3.0	0.4	ENE	0.27	2.2	N	6.0	5.8	5.8	1015.1	0.00	0.0	0.086	0.000	8.1	61	1.0	7.7	11.42	1.2497	184	7	92.9	10
02/14/24	5:10 a	6.1	6.1	6.0	79	2.7	0.9	NNE	0.54	2.7	NE	6.1	5.9	5.9	1015.1	0.00	0.0	0.085	0.000	8.1	61	1.0	7.7	11.42	1.2498	181	7	91.4	10
02/14/24	5:20 a	6.0	6.0	6.0	79	2.6	0.9	NE	0.54	2.2	NNE	6.0	5.8	5.8	1015.1	0.00	0.0	0.086	0.000	8.2	61	1.1	7.7	11.42	1.2495	186	7	93.9	10
02/14/24	5:30 a	6.0	6.1	6.0	78	2.5	0.9	NNE	0.54	2.2	NNE	6.0	5.8	5.8	1015.1	0.00	0.0	0.086	0.000	8.2	61	1.1	7.7	11.42	1.2495	180	7	90.9	10
02/14/24	5:40 a	6.1	6.1	6.0	78	2.5	1.8	NE	1.07	3.6	NNE	4.8	5.9	4.7	1015.0	0.00	0.0	0.085	0.000	8.2	62	1.3	7.7	11.62	1.2493	185	7	93.4	10
02/14/24	5:50 a	6.0	6.0	5.9	77	2.3	0.9	NNE	0.54	2.7	NE	6.0	5.8	5.8	1015.0	0.00	0.0	0.086	0.000	8.2	62	1.3	7.7	11.62	1.2492	184	7	92.9	10
02/14/24	6:00 a	5.9	5.9	5.8	77	2.2	1.3	NE	0.80	2.7	NE	5.2	5.7	4.9	1014.9	0.00	0.0	0.086	0.000	8.2	62	1.4	7.8	11.61	1.2489	164	7	82.8	10
02/14/24	6:10 a	5.9	5.9	5.8	78	2.3	0.9	NNE	0.54	3.1	NE	5.9	5.7	5.7	1014.9	0.00	0.0	0.086	0.000	8.2	62	1.4	7.8	11.61	1.2489	164	7	82.8	10
02/14/24	6:20 a	5.6	5.8	5.4	79	2.3	0.9	NNE	0.54	3.1	NNE	5.6	5.4	5.4	1014.7	0.00	0.0	0.088	0.000	8.2	62	1.4	7.8	11.61	1.2486	169	7	85.4	10
02/14/24	6:30 a	5.5	5.7	5.3	76	1.6	1.3	NE	0.80	3.6	N	4.7	5.3	4.5	1014.6	0.00	0.0	0.089	0.000	8.2	62	1.4	7.8	11.61	1.2485	159	7	80.3	10
02/14/24	6:40 a	5.8	5.9	5.7	74	1.6	1.3	ENE	0.80	3.1	N	5.1	5.6	4.9	1014.5	0.00	0.0	0.087	0.000	8.2	62	1.3	7.7	11.62	1.2486	158	7	79.8	10
02/14/24	6:50 a	6.2	6.4	6.0	71	1.3	0.9	E	0.54	2.7	ENE	6.2	5.9	5.9	1014.5	0.00	0.0	0.084	0.000	8.2	62	1.3	7.7	11.62	1.2486	152	7	76.8	10
02/14/24	7:00 a	6.4	6.4	6.4	72	1.7	0.9	ENE	0.54	2.7	N	6.4	6.1	6.1	1014.5	0.00	0.0	0.083	0.000	8.1	62	1.3	7.7	11.62	1.2489	180	7	90.9	10
02/14/24	7:10 a	6.4	6.5	6.4	73	2.0	0.9	NNE	0.54	4.0	NE	6.4	6.2	6.2	1014.5	0.00	0.0	0.083	0.000	8.1	62	1.3	7.7	11.62	1.2489	177	7	89.4	10
02/14/24	7:20 a	6.3	6.4	6.2	74	2.0	1.3	NNE	0.80	4.0	NE	5.6	6.1	5.4	1014.4	0.00	0.0	0.084	0.000	8.1	62	1.3	7.7	11.62	1.2488	178	7	89.9	10
02/14/24	7:30 a	6.1	6.2	6.1	75	2.0	1.3	NNE	0.80	4.0	NNE	5.4	5.9	5.2	1014.4	0.00	0.0	0.085	0.000	8.1	62	1.3	7.7	11.62	1.2488	189	7	95.5	10
02/14/24	7:40 a	6.1	6.1	6.0	75	2.0	1.8	NE	1.07	5.4	NNE	4.8	5.8	4.6	1014.4	0.00	0.0	0.085	0.000	8.1	62	1.3	7.7	11.62	1.2488	189	7	95.5	10
02/14/24	7:50 a	6.1	6.1	6.0	75	2.0	1.8	NNE	1.07	4.9	NNE	4.8	5.8	4.6	1014.4	0.00	0.0	0.085	0.000	8.2	62	1.3	7.7	11.62	1.2485	183	7	92.4	10
02/14/24	8:00 a	6.1	6.1	6.0	76	2.1	1.3	NNE	0.80	4.9	NNE	5.4	5.8	5.2	1014.4	0.00	0.0	0.085	0.000	8.2	62	1.3	7.7	11.62	1.2485	176	7	88.9	10
02/14/24	8:10 a	6.0	6.0	5.9	77	2.3	1.3	NNE	0.80	5.4	NE	5.3	5.8	5.1	1014.2	0.00	0.0	0.086	0.000	8.2	63	1.6	7.8	11.81	1.2478	179	7	90.4	10
02/14/24	8:20 a	5.8	5.9	5.8	77	2.1	1.3	NNE	0.80	4.0	NNE	5.1	5.6	4.9	1014.4	0.00	0.0	0.087	0.000	8.3	63	1.6	7.9	11.81	1.2478	176	7	88.9	10
02/14/24	8:30 a	5.7	5.8	5.6	78	2.1	1.3	NNE	0.80	3.6	N	4.9	5.5	4.7	1014.3	0.00	0.0	0.088	0.000	8.3	63	1.7	7.9	11.81	1.2474	180	7	90.9	10
02/14/24	8:40 a	5.8	6.0	5.6	73	1.4	1.3	NE	0.80	4.0	NNE	5.1	5.6	4.8	1014.2	0.00	0.0	0.087	0.000	8.4	63	1.7	8.0	11.81	1.2470	181	7	91.4	10
02/14/24	8:50 a	6.1	6.2	6.0	72	1.4	1.3	NE	0.80	4.5	NE	5.4	5.8	5.2	1014.1	0.00	0.0	0.085	0.000	8.4	63	1.8	8.1	11.81	1.2466	179	7	90.4	10
02/14/24	9:00 a	6.3	6.3	6.2	73	1.8	1.8	NNE	1.07	4.5	NE	5.1	6.0	4.8	1014.1	0.00	0.0	0.084	0.000	8.6	63	1.9	8.2	11.80	1.2461	183	7	92.4	10
02/14/24	9:10 a	6.4	6.6	6.3	68	1.0	1.3	NE	0.80	3.6	NNW	5.8	6.1	5.5	1014.0	0.00	0.0	0.083	0.000	8.6	63	2.0	8.2	11.80	1.2456	184	7	92.9	10
02/14/24	9:20 a	6.8	7.0	6.6	66	0.9	1.8	NNE	1.07	6.3	ENE	5.7	6.4	5.3	1013.9	0.00	0.0	0.080	0.000	8.7	63	2.1	8.3	11.80	1.2449	175	7	88.4	10
02/14/24	9:30 a	7.1	7.2	7.1	64	0.7	2.2	NE	1.34	6.3	ENE	5.6	6.7	5.2	1013.9	0.00	0.0	0.078	0.000	8.8	63	2.1	8.4	11.79	1.2446	178	7	89.9	10
02/14/24	9:40 a	7.2	7.3	7.1	63	0.6	1.8	NE	1.07	4.9	NE	6.2	6.8	5.8	1013.8	0.00	0.0	0.077	0.000	8.9	63	2.3	8.6	11.79	1.2437	184	7	92.9	10
02/14/24	9:50 a	7.4	7.6	7.3	60	0.2	1.8	NE	1.07	5.4	NE	6.4	7.0	5.9	1013.7	0.00	0.0	0.076	0.000	9.1	63	2.4	8.7	11.78	1.2427	188	7	94.9	10
02/14/24	10:00 a	7.6	7.7	7.6	59	0.1	2.2	NNE	1.34	6.7	NNE	6.2	7.2	5.7	1013.5	0.00	0.0	0.074	0.000	9.3	64	2.8	8.9	11.98	1.2416	188	7	94.9	10
02/14/24	10:10 a	7.9	8.0	7.7	56	-0.4	1.8	NE	1.07	5.4	N	6.9	7.3	6.3	1013.5	0.00	0.0	0.073	0.000	9.5	64	3.0	9.2	11.97	1.2404	175	7	88.4	10
02/14/24	10:20 a	8.1	8.4	8.0	56	-0.2	2.2	NE	1.34	4.9	NE	6.8	7.6	6.2	1013.3	0.00	0.0	0.071	0.000	9.8	64	3.3	9.4	11.96	1.2388	182	7	91.9	10
02/14/24	10:30 a	8.4	8.4	8.4	57	0.4	2.2	NE	1.34	6.7	NE	7.2	7.9	6.7	1013.2	0.00	0.0	0.069	0.000	10.1	64	3.5	9.7	11.95	1.2373	186	7	93.9	10
02/14/24	10:40 a	8.7	9.1	8.4	54	-0.1	1.3	NE	0.80	5.8	NE	8.3	8.1	7.8	1013.2	0.00	0.0	0.067	0.000	10.4	65	4.1	10.0	12.16	1.2355	189	7	95.5	10
02/14/24	10:50 a	9.6	9.7	9.2	50	-0.4	1.8	ENE	1.07	5.8	NE	8.8	8.9	8.2	1013.1	0.00	0.0	0.061	0.000	10.8	65	4.5	10.4	12.18	1.2334	194	7	98.0	10
02/14/24	11:00 a	9.6	9.7	9.6	50	-0.3	1.3	E	0.80	4.5	NE	9.4	8.9	8.7	1013.0	0.00	0.0	0.061	0.000	11.2	64	4.6	10.7	11.99	1.2315	183	7	92.4	10
02/14/24	11:10 a	9.6	9.7	9.6	46	-1.5	1.8	ENE	1.07	5.4	NE	8.9	8.9	8.2	1012.9	0.00	0.0	0.061	0.000	11.5	64	4.9	11.0	12.00	1.2296	186	7	93.9	10
02/14/24	11:20 a	9.8	9.9	9.7	42	-2.5	2.7	E	1.61	8.0	E	8.4	9.0	7.7	1012.9	0.00	0.0	0.059	0.000	11.9	65	5.5	11.4	12.22	1.2275	187	7	94.4	10
02/14/24	11:30 a	10.1	10.2	9.9	37	-4.0	3.6	E	2.15	7.6	ENE	8.1	9.2	7.2	1012.7	0.00	0.0	0.057	0.000	12.4	65	6.0	11.8	12.24	1.2247	171	7	86.4	10
02/14/24	11:40 a	9.9	10.0	9.8	38	-3.8	3.1	E	1.88	6.3	ENE	8.3	9.0	7.4	1012.5	0.00	0.0	0.059	0.000	13.0	65	6.6	12.4	12.23	1.2214	192	7	97.0	10
02/14/24	11:50 a	9.8	9.8	9.7	37	-4.2	3.1	ENE	1.88	6.7	NE	8.2	8.9	7.3	1012.4	0.00	0.0	0.059	0.000	13.5	64	6.8	12.8	12.00	1.2190	186	7	93.9	10
02/14/24	12:00 p	9.7	9.8	9.7	38	-3.9	2.7	E	1.61	5.4	E	8.4	8.8	7.5	1012.5	0.00	0.0	0.060	0.000	13.9	64	7.2	13.2	11.97	1.2172	189	7	95.5	10
02/14/24	12:10 p	9.9	9.9	9.8	38	-3.8	2.7	E	1.61	4.9	ENE	8.6	9.0	7.7	1012.3	0.00	0.0	0.059	0.000	14.3	64	7.6	13.6	11.94	1.2149	191	7	96.5	10
02/14/24	12:20 p	9.9	9.9	9.9	37	-4.1	2.7	ENE	1.61	5.8	E	8.6	9.0	7.7	1012.1	0.00	0.0	0.059	0.000	15.4	58	7.2	14.6	10.75	1.2103	183	7	92.4	10
02/14/24	12:30 p	10.0	10.1	9.9	38	-3.7	2.2	E	1.34	5.4	ENE	9.0	9.1	8.1	1011.8	0.00	0.0	0.058	0.000	17.6	57	9.0	16.9	10.62	1.1991	173	7	87.4	10
02/14/24	12:40 p	10.1	10.1	10.1	37	-3.9	3.1	E	1.88	6.7	ENE	8.6	9.2	7.6	1011.8	0.00	0.0	0.057	0.000	18.4	55	9.2	17.7	10.25	1.1957	170	7	85.9	10
02/14/24	12:50 p	9.9	10.0	9.9	38	-3.7	3.1	E	1.88	6.3	ENE	8.4	9.1	7.5	1011.5	0.00	0.0	0.058	0.000	18.6	55	9.4	17.9	10.24	1.1943	162	7	81.8	10
02/14/24	1:00 p	9.9	9.9	9.9	36	-4.5	3.1	E	1.88	7.2	ENE	8.4	9.0	7.4	1011.4	0.00	0.0	0.058	0.000	18.5	54	9.0	17.7	10.14	1.1950	162	7	81.8	10
02/14/24	1:10 p	9.9	9.9	9.9	36	-4.5	3.6	E	2.15	6.3	NNE	8.0	9.0	7.1	1011.3	0.00	0.0	0.058	0.000	18.6	54	9.1	17.8	10.13	1.1946	159	7	80.3	10
02/14/24	1:20 p	10.1	10.3	9.9	37	-3.9	2.2	E	1.34	5.4	SSE	9.1	9.2	8.2	1011.1	0.00	0.0	0.057	0.000	19.0	54	9.5	18.3	10.10	1.1922	158	7	79.8	10
02/14/24	1:30 p	10.3	10.3	10.2	37	-3.8	2.7	E	1.61	5.8	E	9.1	9.3	8.1	1010.9	0.00	0.0	0.056	0.000	19.9	54	10.4	19.4	10.03	1.1872	153	7	77.3	10
02/14/24	1:40 p	10.2	10.2	10.2	38	-3.5	2.2	E	1.34	5.4	E	9.3	9.3	8.3	1010.8	0.00	0.0	0.056	0.000	20.7	52	10.5	19.9	9.67	1.1841	159	7	80.3	10
02/14/24	1:50 p	10.2	10.3	10.2	37	-3.8	2.2	E	1.34	4.9	ENE	9.3	9.3	8.3	1010.7	0.00	0.0	0.056	0.000	20.9	52	10.7	20.1	9.66	1.1828	146	7	73.7	10
02/14/24	2:00 p	10.1	10.2	10.0	38	-3.6	2.7	E	1.61	5.4	ENE	8.8	9.2	7.9	1010.6	0.00	0.0	0.057	0.000	20.6	51	10.1	19.8	9.47	1.1847	160	7	80.8	10
02/14/24	2:10 p	10.1	10.1	10.0	39	-3.3	2.2	E	1.34	5.4	ENE	9.1	9.2	8.2	1010.5	0.00	0.0	0.057	0.000	19.9	51	9.5	19.2	9.49	1.1876	162	7	81.8	10
02/14/24	2:20 p	10.0	10.1	9.9	38	-3.7	2.7	E	1.61	5.8	NE	8.7	9.1	7.8	1010.4	0.00	0.0	0.058	0.000	19.3	50	8.6	18.5	9.31	1.1907	162	7	81.8	10
02/14/24	2:30 p	9.9	9.9	9.9	40	-3.1	2.2	E	1.34	4.5	ENE	8.9	9.1	8.1	1010.3	0.00	0.0	0.059	0.000	18.7	50	8.0	17.7	9.34	1.1939	163	7	82.3	10
02/14/24	2:40 p	9.8	9.9	9.7	39	-3.5	2.7	E	1.61	6.7	ENE	8.5	9.0	7.7	1010.3	0.00	0.0	0.059	0.000	18.0	49	7.1	16.9	9.17	1.1974	164	7	82.8	10
02/14/24	2:50 p	9.8	9.8	9.8	41	-2.9	2.2	ENE	1.34	4.5	ESE	8.7	8.9	7.9	1010.2	0.00	0.0	0.059	0.000	17.3	49	6.5	16.2	9.22	1.2006	154	7	77.8	10
02/14/24	3:00 p	9.8	9.9	9.8	40	-3.2	2.2	E	1.34	4.9	NE	8.8	9.0	7.9	1010.3	0.00	0.0	0.059	0.000	16.7	49	5.9	15.6	9.27	1.2036	153	7	77.3	10
02/14/24	3:10 p	9.7	9.8	9.5	40	-3.3	2.7	ENE	1.61	4.9	ESE	8.3	8.8	7.5	1010.2	0.00	0.0	0.060	0.000	16.2	49	5.5	15.1	9.30	1.2059	156	7	78.8	10
02/14/24	3:20 p	9.6	9.6	9.5	40	-3.4	2.2	ENE	1.34	4.5	ESE	8.4	8.7	7.6	1010.2	0.00	0.0	0.061	0.000	15.8	50	5.4	14.7	9.44	1.2079	145	7	73.2	10
02/14/24	3:30 p	9.5	9.5	9.4	41	-3.1	2.2	E	1.34	4.0	ENE	8.4	8.7	7.6	1010.2	0.00	0.0	0.061	0.000	15.4	50	5.1	14.3	9.45	1.2094	145	7	73.2	10
02/14/24	3:40 p	9.4	9.4	9.4	41	-3.2	1.8	E	1.07	4.9	ENE	8.7	8.6	7.9	1010.2	0.00	0.0	0.062	0.000	15.1	49	4.5	13.9	9.35	1.2113	140	7	70.7	10
02/14/24	3:50 p	9.4	9.4	9.4	41	-3.2	1.3	ENE	0.80	3.6	ENE	9.2	8.6	8.3	1010.1	0.00	0.0	0.062	0.000	14.8	49	4.2	13.7	9.35	1.2126	140	7	70.7	10
02/14/24	4:00 p	9.5	9.5	9.4	42	-2.8	1.3	ENE	0.80	3.1	ESE	9.2	8.7	8.4	1010.3	0.00	0.0	0.061	0.000	14.5	49	3.9	13.3	9.35	1.2144	141	7	71.2	10
02/14/24	4:10 p	9.5	9.6	9.4	41	-3.1	1.3	E	0.80	3.1	E	9.2	8.7	8.4	1010.2	0.00	0.0	0.061	0.000	14.2	49	3.6	13.0	9.35	1.2159	139	7	70.2	10
02/14/24	4:20 p	9.3	9.4	9.3	41	-3.3	1.8	E	1.07	4.5	E	8.6	8.5	7.8	1010.2	0.00	0.0	0.063	0.000	13.9	49	3.3	12.8	9.35	1.2172	144	7	72.7	10
02/14/24	4:30 p	9.2	9.3	9.1	40	-3.7	2.2	ENE	1.34	4.0	E	8.1	8.4	7.3	1010.2	0.00	0.0	0.063	0.000	13.6	49	3.1	12.5	9.35	1.2186	144	7	72.7	10
02/14/24	4:40 p	9.0	9.1	8.8	41	-3.6	2.7	E	1.61	5.4	E	7.5	8.2	6.7	1010.0	0.00	0.0	0.065	0.000	13.3	49	2.8	12.2	9.35	1.2200	152	7	76.8	10
02/14/24	4:50 p	8.8	8.9	8.8	40	-4.1	2.7	ENE	1.61	6.3	ESE	7.3	8.0	6.5	1010.0	0.00	0.0	0.066	0.000	12.9	49	2.5	11.9	9.35	1.2216	140	7	70.7	10
02/14/24	5:00 p	8.7	8.8	8.6	41	-3.8	3.1	E	1.88	8.5	E	6.9	7.9	6.1	1010.0	0.00	0.0	0.067	0.000	12.7	48	1.9	11.6	9.15	1.2231	141	7	71.2	10
02/14/24	5:10 p	8.7	8.7	8.7	42	-3.5	2.2	E	1.34	5.4	ESE	7.5	7.9	6.7	1009.9	0.00	0.0	0.067	0.000	12.3	48	1.6	11.3	9.15	1.2246	142	7	71.7	10
02/14/24	5:20 p	8.8	8.8	8.7	40	-4.1	2.2	ENE	1.34	4.9	SSE	7.6	7.9	6.8	1009.9	0.00	0.0	0.066	0.000	12.1	48	1.4	11.1	9.15	1.2259	140	7	70.7	10
02/14/24	5:30 p	8.6	8.7	8.6	41	-3.9	2.2	ENE	1.34	4.9	SE	7.4	7.8	6.6	1009.8	0.00	0.0	0.068	0.000	11.9	48	1.2	10.9	9.15	1.2266	146	7	73.7	10
02/14/24	5:40 p	8.6	8.6	8.6	42	-3.6	2.2	ENE	1.34	4.9	ENE	7.4	7.8	6.6	1009.8	0.00	0.0	0.068	0.000	11.7	48	1.0	10.7	9.15	1.2277	137	7	69.2	10
02/14/24	5:50 p	8.6	8.6	8.6	42	-3.6	1.8	E	1.07	4.5	NE	7.8	7.8	7.0	1009.7	0.00	0.0	0.068	0.000	11.5	48	0.9	10.6	9.15	1.2284	144	7	72.7	10
02/14/24	6:00 p	8.6	8.6	8.5	41	-4.0	2.2	E	1.34	4.0	E	7.3	7.7	6.5	1009.8	0.00	0.0	0.068	0.000	11.3	48	0.7	10.4	9.15	1.2293	160	7	80.8	10
02/14/24	6:10 p	8.4	8.5	8.4	42	-3.7	1.8	E	1.07	4.0	E	7.6	7.7	6.8	1009.8	0.00	0.0	0.069	0.000	11.2	48	0.6	10.3	9.15	1.2302	162	7	81.8	10
02/14/24	6:20 p	8.4	8.5	8.4	43	-3.4	1.8	E	1.07	3.6	E	7.6	7.7	6.8	1009.9	0.00	0.0	0.069	0.000	11.1	48	0.4	10.2	9.15	1.2308	153	7	77.3	10
02/14/24	6:30 p	8.4	8.5	8.4	43	-3.4	1.8	E	1.07	4.5	E	7.6	7.7	6.8	1010.1	0.00	0.0	0.069	0.000	10.9	48	0.3	10.1	9.15	1.2318	158	7	79.8	10
02/14/24	6:40 p	8.4	8.4	8.4	44	-3.1	1.3	E	0.80	3.6	ESE	8.1	7.7	7.3	1010.2	0.00	0.0	0.069	0.000	10.8	48	0.2	9.9	9.15	1.2325	153	7	77.3	10
02/14/24	6:50 p	8.4	8.4	8.4	43	-3.5	1.3	E	0.80	3.1	ENE	8.0	7.6	7.2	1010.2	0.00	0.0	0.069	0.000	10.7	48	0.1	9.9	9.15	1.2331	153	7	77.3	10
02/14/24	7:00 p	8.4	8.4	8.4	45	-2.8	1.3	E	0.80	3.6	E	8.1	7.7	7.3	1010.2	0.00	0.0	0.069	0.000	10.6	48	-0.0	9.8	9.15	1.2335	164	7	82.8	10
02/14/24	7:10 p	8.4	8.5	8.4	44	-3.1	1.8	E	1.07	3.1	E	7.6	7.7	6.8	1010.2	0.00	0.0	0.069	0.000	10.4	48	-0.2	9.7	9.15	1.2344	160	7	80.8	10
02/14/24	7:20 p	8.4	8.4	8.4	43	-3.5	2.2	E	1.34	4.9	E	7.1	7.6	6.3	1010.1	0.00	0.0	0.069	0.000	10.3	48	-0.2	9.6	9.15	1.2345	168	7	84.8	10
02/14/24	7:30 p	8.3	8.4	8.1	48	-2.1	3.6	E	2.15	7.6	E	6.1	7.7	5.4	1010.1	0.00	0.0	0.069	0.000	10.2	48	-0.3	9.5	9.15	1.2351	157	7	79.3	10
02/14/24	7:40 p	7.8	8.0	7.6	50	-2.0	3.6	E	2.15	7.2	E	5.4	7.2	4.8	1010.1	0.00	0.0	0.073	0.000	10.1	48	-0.4	9.4	9.15	1.2356	161	7	81.3	10
